4.19,0.18,0.43,0.23,9.96,0.3,0.84,0.41,9.23,0.7,0.05,0.62,0.05,0.05,0.05,1.52,0.0,0.0,278.7459999999999
4.98,0.41,0.83,0.56,7.12,0.93,0.21,0.4,4.72,0.71,0.61,0.04,0.05,0.05,0.05,2.05,203.184,0.0,0.0
5.17,0.59,0.05,0.59,7.81,0.86,0.04,0.74,5.49,0.94,0.02,0.02,0.05,0.05,0.05,2.43,250.22799999999998,0.0,0.0
3.96,0.9,0.52,0.1,7.04,0.69,0.64,0.08,6.81,0.67,0.71,0.95,0.05,0.05,0.05,0.79,0.0,7.310066339775021,37.16116751269035
5.1,0.99,0.89,0.07,6.95,0.44,0.91,0.84,3.57,0.37,0.62,0.2,0.05,0.05,0.05,1.44,0.0,198.76999999999998,0.0
2.64,0.87,0.09,0.31,5.37,0.64,0.57,0.78,1.85,0.47,0.49,0.46,0.05,0.05,0.05,2.09,0.0,223.392,0.0
9.51,0.04,0.81,0.23,6.58,0.71,0.37,0.75,1.76,0.71,0.17,0.6,0.05,0.05,0.05,2.49,406.58695652173907,1.442982456140351,0.0
8.52,0.75,0.61,0.81,4.35,0.65,0.91,0.16,5.21,0.31,0.81,0.12,0.05,0.05,0.05,0.42,0.0,35.669999999999995,0.0
10.11,0.82,0.28,0.87,9.01,0.75,0.31,0.93,4.61,0.5,0.01,0.16,0.05,0.05,0.05,0.5,93.82386363636363,0.0,0.22833085685983157
4.96,0.3,0.02,0.38,6.64,0.34,0.73,0.74,6.44,0.95,0.2,0.81,0.05,0.05,0.05,0.39,9.812949640287767,0.0,13.838833461243288
8.06,0.17,0.26,0.77,4.67,0.3,0.06,0.24,10.1,0.17,0.61,0.52,0.05,0.05,0.05,1.73,0.6265871987561543,22.84347086346236,16.638194020744358
9.62,0.11,0.22,0.27,5.35,0.72,0.36,0.13,8.24,0.6,0.03,0.77,0.05,0.05,0.05,1.63,5.608550805108273,0.0,92.50318471337579
3.17,0.46,0.29,0.5,1.24,0.42,0.47,0.05,3.3,0.3,0.6,0.44,0.05,0.05,0.05,1.89,0.0,19.830882352941174,3.3722627737226274
8.75,0.27,0.55,0.41,2.15,0.52,0.19,0.21,5.36,0.37,0.65,0.34,0.05,0.05,0.05,1.84,0.1616180273365349,72.32902033271719,0.0
4.52,0.83,0.85,0.54,10.04,0.64,0.35,0.11,9.66,0.95,0.44,0.63,0.05,0.05,0.05,0.56,13.153439153439152,1.1853600944510034,3.7082533589251443
10.18,0.8,0.32,0.87,2.15,0.05,0.77,0.81,5.78,0.2,0.77,0.77,0.05,0.05,0.05,1.02,0.0,2.9734042553191493,32.75209272376046
1.69,0.6,0.3,0.03,7.44,0.34,0.6,0.8,1.87,0.72,0.03,0.19,0.05,0.05,0.05,1.39,46.644,0.0,0.0
10.11,0.54,0.98,0.12,10.24,0.79,0.45,0.53,8.56,0.58,0.81,0.0,0.05,0.05,0.05,1.59,5.277511286681715,132.33898305084747,0.0
5.76,0.04,0.18,0.26,5.61,0.08,0.14,0.54,6.7,0.85,0.64,0.25,0.05,0.05,0.05,0.38,17.052631578947366,10.262195121951219,0.777262180974478
2.62,0.83,0.67,0.13,5.99,0.87,0.9,0.74,1.65,0.94,0.34,0.79,0.05,0.05,0.05,2.58,134.66799999999998,0.0,0.0
5.61,0.95,0.32,0.26,5.25,0.86,0.85,0.56,8.95,0.38,0.02,0.37,0.05,0.05,0.05,1.37,0.0,0.0,243.43999999999997
3.99,0.49,0.64,0.84,8.84,0.29,0.92,0.72,3.94,0.43,0.81,0.38,0.05,0.05,0.05,1.13,0.0,198.016,0.0
10.34,0.24,0.16,0.75,7.96,0.42,0.13,0.94,5.13,0.34,0.72,0.38,0.05,0.05,0.05,2.4,0.0,380.48800000000006,0.0
8.17,0.02,0.56,0.01,0.4,0.16,0.86,1.0,2.26,0.37,0.27,0.45,0.05,0.05,0.05,1.73,160.43399339933995,3.424878836833603,0.0
3.19,0.08,0.75,0.02,7.19,0.26,0.27,0.98,7.62,0.83,0.1,0.78,0.05,0.05,0.05,0.9,0.0,0.0,135.636
9.56,0.14,0.63,0.53,5.08,0.07,0.42,0.45,1.12,0.63,0.49,0.63,0.05,0.05,0.05,0.66,50.009732360097324,4.204390068369918,0.0
2.0,0.22,0.42,0.03,0.77,0.32,0.89,0.62,5.99,0.58,0.82,0.01,0.05,0.05,0.05,1.37,5.767441860465116,8.418367346938775,0.0
1.05,0.83,0.39,0.6,2.44,0.98,0.62,0.09,9.05,0.57,0.47,0.01,0.05,0.05,0.05,2.41,50.4,0.0,0.0
8.84,0.45,0.21,0.15,8.77,0.26,0.52,0.75,4.35,0.19,0.96,0.66,0.05,0.05,0.05,1.85,0.0,322.73600000000005,0.0
6.37,0.54,0.35,1.0,8.9,0.36,0.77,0.35,5.0,0.01,0.07,0.7,0.05,0.05,0.05,2.46,0.0,0.0,244.99999999999997
1.91,0.91,0.29,0.26,4.44,0.48,0.66,0.4,7.79,0.2,0.61,0.47,0.05,0.05,0.05,0.8,0.0,33.82403433476395,2.0991017964071856
4.98,0.85,0.5,0.62,7.44,0.04,0.53,0.62,4.55,0.71,0.14,0.23,0.05,0.05,0.05,0.99,97.60799999999999,0.0,0.0
5.66,0.46,0.56,0.84,3.79,0.94,0.63,0.04,5.29,0.13,0.51,0.95,0.05,0.05,0.05,0.69,0.0,0.6367607526881722,56.818518518518516
1.31,0.23,0.26,0.94,9.74,0.78,0.98,0.18,3.06,0.89,0.25,0.06,0.05,0.05,0.05,0.89,23.056,0.0,0.0
1.38,0.6,0.18,0.98,7.46,0.01,0.03,0.72,5.54,0.25,0.96,0.96,0.05,0.05,0.05,1.17,0.0,31.556683587140434,21.919130434782605
1.66,0.88,0.34,0.67,4.73,0.01,0.07,0.35,5.24,0.63,0.17,0.75,0.05,0.05,0.05,2.04,0.0,1.3495007132667618,184.77894736842106
4.69,0.55,0.38,0.69,5.44,0.87,0.1,0.92,7.97,0.82,0.55,0.55,0.05,0.05,0.05,1.18,46.80910852713179,0.0,7.29281045751634
10.25,0.17,0.54,0.13,6.61,0.3,0.64,0.31,1.21,0.02,0.45,0.72,0.05,0.05,0.05,2.81,0.0,0.0,67.76
10.13,0.08,0.99,0.75,4.98,0.81,0.92,0.78,1.32,0.65,0.98,0.86,0.05,0.05,0.05,0.32,8.682857142857143,13.105263157894736,0.0
8.15,0.14,0.67,0.93,4.72,0.39,0.11,0.97,0.42,0.79,0.6,0.35,0.05,0.05,0.05,0.99,155.38910505836574,0.04909506969003535,0.0
8.38,0.66,0.13,0.12,8.4,0.83,0.94,0.91,9.38,0.56,0.06,0.25,0.05,0.05,0.05,1.64,273.188,0.0,0.0
5.42,0.82,0.18,0.35,6.56,0.99,0.91,0.11,1.53,0.4,0.98,0.04,0.05,0.05,0.05,0.12,0.0,14.432000000000002,0.0
8.37,0.42,0.05,0.94,4.14,0.93,0.86,0.22,4.17,0.57,0.38,0.28,0.05,0.05,0.05,1.15,180.4019417475728,0.0,0.12452717499502287
8.14,0.38,0.61,0.13,9.1,0.2,0.02,0.53,2.78,0.5,0.11,0.02,0.05,0.05,0.05,0.53,78.67657992565057,0.7738095238095238,0.0
8.43,0.73,0.07,0.54,0.49,0.75,0.82,0.69,1.15,0.87,0.43,0.07,0.05,0.05,0.05,0.8,133.194,0.0,0.0
4.13,0.55,0.61,0.46,4.02,0.81,0.14,0.23,3.28,0.12,0.51,0.11,0.05,0.05,0.05,1.89,0.0,151.152,0.0
7.65,0.12,0.33,0.43,10.63,0.14,0.82,0.99,6.86,0.97,0.92,0.94,0.05,0.05,0.05,2.47,15.350467289719624,30.37842820926481,1.8281633088156914
1.46,0.01,0.53,0.07,7.4,0.65,0.52,0.48,9.53,0.24,0.01,0.05,0.05,0.05,0.05,1.77,50.50497017892644,1.2922002328288709,0.0
5.64,0.27,0.5,0.06,0.36,0.48,0.47,0.93,6.72,0.34,0.1,0.93,0.05,0.05,0.05,0.51,0.0,0.0,67.2
9.11,0.92,0.79,0.79,5.99,0.59,0.2,0.99,10.49,0.06,0.79,0.12,0.05,0.05,0.05,1.36,0.0,161.73000000000002,0.0
6.82,0.77,0.75,0.62,3.89,0.82,0.52,0.75,3.25,0.79,0.32,0.48,0.05,0.05,0.05,1.03,139.12800000000001,0.0,0.0
5.96,0.54,0.58,0.71,9.7,0.03,0.41,0.94,2.87,0.4,0.97,0.23,0.05,0.05,0.05,2.51,0.0,484.99999999999994,0.0
3.4,0.25,0.91,0.28,7.19,0.54,0.38,0.27,3.21,0.42,0.44,0.8,0.05,0.05,0.05,1.76,0.0,0.0,112.35000000000001
1.27,0.88,0.39,0.43,9.31,0.76,0.3,0.75,1.96,0.62,0.67,0.55,0.05,0.05,0.05,1.64,0.0,303.50600000000003,0.0
8.34,0.55,0.14,0.82,10.23,0.37,0.21,0.33,4.66,0.89,0.15,0.6,0.05,0.05,0.05,0.38,28.758620689655167,0.0,6.49800796812749
1.15,0.84,0.84,0.68,4.05,0.07,0.72,0.53,3.12,0.94,0.69,0.46,0.05,0.05,0.05,2.6,59.569999999999986,0.0,0.0
4.63,0.87,0.5,0.46,9.57,0.85,0.82,0.44,1.08,0.08,0.76,0.92,0.05,0.05,0.05,0.47,0.0,88.04400000000001,0.0
5.71,0.82,0.89,0.78,5.09,0.91,0.67,0.88,3.5,0.46,0.85,0.39,0.05,0.05,0.05,2.93,0.0,297.2559999999999,0.0
3.95,0.36,0.37,0.92,6.42,0.41,0.69,0.63,6.7,0.04,0.41,0.24,0.05,0.05,0.05,2.44,0.0,312.01200000000006,0.0
6.71,0.95,0.91,0.55,10.69,0.72,0.64,0.78,3.4,0.61,0.28,0.33,0.05,0.05,0.05,2.42,323.42199999999997,0.0,0.0
10.8,0.77,0.15,0.96,0.82,0.37,0.44,0.62,7.9,0.39,0.49,0.32,0.05,0.05,0.05,2.05,143.39495798319328,0.0,4.876543209876543
3.15,0.53,0.02,0.08,10.28,0.97,0.6,0.1,10.34,0.57,0.67,0.92,0.05,0.05,0.05,1.43,0.13330512060939484,2.850957237430667,130.73563218390805
4.64,0.97,0.4,0.81,4.94,0.9,0.22,0.76,7.45,0.56,0.22,0.99,0.05,0.05,0.05,0.34,1.7185185185185183,0.0,33.006329113924046
7.87,0.48,0.61,0.28,7.36,0.94,0.19,0.45,10.37,0.58,0.22,0.12,0.05,0.05,0.05,0.31,38.293624161073815,1.1219512195121952,0.0
6.78,0.98,0.35,0.75,3.37,0.66,0.55,0.88,8.22,0.98,0.02,0.01,0.05,0.05,0.05,0.91,122.03999999999999,0.0,0.0
6.92,0.61,0.39,0.3,2.38,0.57,0.89,0.9,1.47,0.31,0.22,0.2,0.05,0.05,0.05,1.42,195.14399999999995,0.0,0.0
8.65,0.2,0.79,0.84,9.45,0.14,0.1,0.12,3.32,0.77,0.71,0.96,0.05,0.05,0.05,2.64,1.3862179487179485,14.925187032418952,32.958837772397096
5.06,0.58,0.58,0.87,8.45,0.94,0.84,0.34,3.48,0.73,0.36,0.61,0.05,0.05,0.05,2.99,301.5759999999999,0.0,0.0
4.35,0.66,0.88,0.45,5.81,0.57,0.0,0.24,4.27,0.4,0.31,0.61,0.05,0.05,0.05,0.45,3.5572429906542054,0.4305298258614302,17.142335766423358
5.6,0.71,0.3,0.55,6.56,0.81,0.2,0.5,2.29,0.91,0.07,0.66,0.05,0.05,0.05,0.61,55.05084745762711,0.0,0.41385542168674694
3.68,0.82,0.62,0.85,2.79,0.87,0.35,0.44,5.77,0.34,0.6,0.62,0.05,0.05,0.05,2.04,0.0,0.0,234.26199999999997
2.71,0.17,0.12,0.53,8.41,0.75,0.06,0.34,9.41,0.85,0.06,0.84,0.05,0.05,0.05,2.71,20.6859631147541,0.0,81.6793400286944
1.0,0.81,0.88,0.54,7.8,0.53,0.67,0.13,3.44,0.79,0.71,0.49,0.05,0.05,0.05,1.86,0.0,288.59999999999997,0.0
3.08,0.95,0.13,0.55,3.58,0.06,0.05,0.99,9.0,0.83,0.1,0.07,0.05,0.05,0.05,1.46,87.05653021442494,0.0,0.7346938775510203
0.73,0.05,0.54,0.27,7.96,0.44,0.15,0.36,8.68,0.52,0.15,0.66,0.05,0.05,0.05,1.48,0.0,0.0,255.19199999999998
6.04,0.15,0.48,0.16,6.47,0.48,0.72,0.03,2.01,0.99,0.31,0.2,0.05,0.05,0.05,0.72,66.54237288135593,2.520779220779221,0.0
9.55,0.01,0.78,0.15,2.04,0.89,0.51,0.06,4.72,0.91,0.27,0.73,0.05,0.05,0.05,0.71,110.26418786692759,1.620216606498195,0.0
3.95,0.27,0.19,0.82,0.81,0.06,0.73,0.02,9.45,0.37,0.77,0.73,0.05,0.05,0.05,1.06,0.0,5.961928934010151,73.63636363636363
1.94,0.96,0.83,0.54,5.77,0.77,0.75,0.78,8.09,0.37,0.6,0.74,0.05,0.05,0.05,1.3,0.0,0.0,208.72199999999998
1.73,0.17,0.7,0.92,1.0,0.48,0.54,0.23,0.74,0.41,0.72,0.63,0.05,0.05,0.05,2.39,0.0,47.599999999999994,0.0
9.0,0.55,0.86,0.77,5.24,0.85,0.03,0.57,9.75,0.51,0.92,0.82,0.05,0.05,0.05,2.11,4.610369450481218,0.0,201.14613180515758
4.88,0.48,0.0,0.8,1.57,0.21,0.96,0.06,10.42,0.03,0.81,0.39,0.05,0.05,0.05,1.16,0.0,19.97103274559194,13.18987341772152
6.24,0.15,0.89,0.09,1.38,0.68,0.31,0.46,7.62,0.0,0.31,0.05,0.05,0.05,0.05,2.31,0.0,63.48,0.0
3.62,0.76,0.71,0.94,8.81,0.37,0.07,0.17,5.58,0.63,0.14,0.31,0.05,0.05,0.05,1.75,110.31173380035024,0.0,0.3247962747380675
1.45,0.25,0.98,0.19,9.55,0.05,0.02,0.13,6.14,0.07,0.91,0.0,0.05,0.05,0.05,0.63,0.0,118.42000000000002,0.0
5.53,0.83,0.94,0.07,7.71,0.5,0.92,0.13,6.26,0.02,0.85,0.47,0.05,0.05,0.05,2.64,0.0,405.5459999999999,0.0
2.22,0.34,0.24,0.96,6.38,0.71,0.5,0.16,4.07,0.15,0.3,0.24,0.05,0.05,0.05,0.4,0.0,21.117352056168503,2.7714007782101167
3.57,0.93,0.14,0.21,5.57,0.26,0.86,0.41,4.11,0.94,0.31,0.04,0.05,0.05,0.05,0.28,19.278,0.0,0.0
7.39,0.12,0.66,0.07,3.47,0.35,0.61,0.92,1.69,0.17,0.86,0.88,0.05,0.05,0.05,2.77,1.3876072961373394,170.02367941712205,0.0
2.54,0.78,0.73,0.82,2.34,0.25,0.59,0.74,9.36,0.29,0.67,0.12,0.05,0.05,0.05,2.83,0.0,131.97599999999997,0.0
10.07,0.65,0.02,0.24,0.78,0.55,0.5,0.66,6.1,0.28,0.6,0.7,0.05,0.05,0.05,0.55,6.713333333333333,0.0,43.57142857142857
4.41,0.98,0.13,0.11,1.42,0.34,0.6,0.62,9.35,0.42,0.71,0.1,0.05,0.05,0.05,1.85,0.0,52.256,0.0
3.75,0.27,0.53,0.33,4.36,0.59,0.3,0.08,9.67,0.88,0.69,0.43,0.05,0.05,0.05,2.86,213.75,0.0,0.0
9.74,0.44,0.02,0.56,5.59,0.57,0.5,0.41,5.06,0.47,0.21,0.34,0.05,0.05,0.05,1.86,137.50588235294117,0.0,8.59245283018868
2.42,0.96,0.49,0.31,7.32,0.92,0.7,0.12,9.54,0.8,0.13,0.75,0.05,0.05,0.05,0.39,0.0,0.0,72.50399999999998
2.45,0.86,0.01,0.64,4.55,0.36,0.14,0.58,3.75,0.61,0.62,0.75,0.05,0.05,0.05,1.14,12.607204116638078,0.0,33.83152173913044
1.12,0.76,0.35,0.59,4.52,0.72,0.96,0.9,8.25,0.16,0.68,0.75,0.05,0.05,0.05,0.61,0.0,0.0,98.99999999999999
6.35,0.73,0.56,0.63,5.16,0.37,0.83,0.98,7.75,0.45,0.61,0.56,0.05,0.05,0.05,2.88,0.0,296.184,0.0
3.78,0.58,0.15,0.82,10.1,0.57,0.56,0.19,5.32,0.15,0.32,0.89,0.05,0.05,0.05,0.29,0.0,2.1627408993576016,22.166666666666668
6.97,0.11,0.42,0.27,2.18,0.46,0.37,0.57,3.69,0.82,0.55,0.64,0.05,0.05,0.05,1.23,140.12478336221838,0.4201541850220265,0.0
4.51,0.72,0.41,0.9,5.29,0.22,0.26,0.54,7.02,0.75,0.6,0.73,0.05,0.05,0.05,1.66,3.1803223640026856,0.9412811387900354,35.1
8.56,0.14,0.36,0.96,2.45,0.55,0.4,0.23,1.31,0.88,0.38,0.33,0.05,0.05,0.05,1.87,318.432,0.0,0.0
0.87,0.37,0.45,0.28,3.25,0.14,0.56,0.34,10.01,0.68,0.08,0.22,0.05,0.05,0.05,0.96,16.53,0.0,0.0
7.86,0.49,0.83,0.86,1.63,0.76,0.78,0.83,7.77,0.25,0.15,0.98,0.05,0.05,0.05,1.78,0.0,0.0,275.05799999999994
9.46,0.71,0.89,0.64,3.72,0.82,0.11,0.27,0.69,0.35,0.99,0.96,0.05,0.05,0.05,0.2,0.0,14.136000000000001,0.0
10.29,0.26,0.1,0.55,3.84,0.09,0.56,0.15,2.39,0.35,0.41,0.53,0.05,0.05,0.05,1.62,3.8684210526315783,7.463556851311953,16.12530120481928
1.85,0.78,0.96,0.62,1.98,0.19,0.18,0.6,5.56,0.58,0.96,0.33,0.05,0.05,0.05,2.32,0.0,91.47599999999998,0.0
4.81,0.18,0.52,0.44,6.95,0.68,0.08,0.27,7.59,0.15,0.34,0.55,0.05,0.05,0.05,1.54,0.0,0.0,232.254
1.94,0.72,0.29,0.57,9.55,0.62,0.22,0.25,8.74,0.48,0.76,0.72,0.05,0.05,0.05,2.05,0.0,120.33512064343167,2.689230769230769
5.06,0.6,0.92,0.24,8.09,0.89,0.73,0.13,6.48,0.4,0.3,0.11,0.05,0.05,0.05,2.16,217.57999999999993,0.0,0.0
9.17,0.96,0.42,0.18,7.97,0.3,0.01,0.75,4.16,0.58,0.19,0.16,0.05,0.05,0.05,1.27,196.27568493150687,0.0,1.3312000000000002
8.57,0.02,0.49,0.14,5.77,0.94,0.11,0.6,8.98,0.26,0.36,0.93,0.05,0.05,0.05,2.64,0.0,0.0,472.34799999999996
0.2,0.43,0.64,0.96,3.37,0.72,0.59,0.86,1.94,0.65,0.22,0.73,0.05,0.05,0.05,1.55,0.0,0.0,59.75199999999999
7.17,0.31,0.81,0.28,0.24,0.55,0.91,0.25,7.17,0.79,0.31,0.05,0.05,0.05,0.05,1.97,281.06399999999996,0.0,0.0
1.92,0.79,0.08,0.88,3.68,0.81,0.88,0.19,6.48,0.68,0.93,0.93,0.05,0.05,0.05,2.44,0.0,0.0,314.928
9.8,0.7,0.7,0.3,1.46,0.7,0.31,0.54,10.7,0.28,0.32,0.36,0.05,0.05,0.05,1.58,0.0,0.0,335.97999999999996
9.74,0.71,0.98,0.95,10.4,0.36,0.79,0.9,7.49,0.45,0.77,0.2,0.05,0.05,0.05,2.21,0.0,457.6,0.0
7.46,0.84,0.01,0.11,7.09,0.38,0.93,0.85,9.57,0.78,0.84,0.18,0.05,0.05,0.05,1.57,9.448733413751508,36.34620786516854,0.0
4.89,0.61,0.1,0.62,9.39,0.41,0.38,0.62,2.62,0.82,0.24,0.24,0.05,0.05,0.05,2.63,256.236,0.0,0.0
2.97,0.54,0.03,0.0,2.64,0.83,0.07,0.53,8.98,0.74,0.46,0.47,0.05,0.05,0.05,0.93,28.47272727272727,0.0,34.69094922737307
4.65,0.84,0.51,0.75,1.98,0.62,0.85,0.83,6.28,0.7,0.51,0.19,0.05,0.05,0.05,1.16,106.95000000000003,0.0,0.0
3.53,0.06,0.42,0.19,7.4,0.61,0.88,0.31,0.36,0.91,0.69,0.38,0.05,0.05,0.05,2.71,57.73364485981308,18.37908496732026,0.0
6.22,0.66,0.19,0.95,9.28,0.89,0.79,0.37,7.29,0.92,0.34,0.82,0.05,0.05,0.05,0.38,12.01590909090909,0.0,7.911014650027129
1.21,0.88,0.91,0.41,6.2,0.06,0.74,0.66,5.31,0.8,0.96,0.1,0.05,0.05,0.05,0.16,0.0,18.379446640316207,0.3563758389261745
0.86,0.99,0.9,0.55,8.44,0.01,0.24,1.0,8.28,0.62,0.97,0.31,0.05,0.05,0.05,1.95,0.0,266.94696969696963,1.347906976744186
3.24,0.85,0.08,0.04,9.77,0.35,0.58,0.82,1.39,0.05,0.94,0.69,0.05,0.05,0.05,1.45,0.0,281.376,0.0
0.97,0.34,0.21,0.32,9.79,0.08,0.88,0.57,9.27,0.97,0.72,0.71,0.05,0.05,0.05,1.63,0.0,36.88985507246376,29.43706697459584
6.16,0.88,0.11,0.15,7.81,0.84,0.52,0.71,7.42,0.08,0.51,0.3,0.05,0.05,0.05,2.04,0.0,317.086,0.0
8.76,0.99,0.99,0.07,1.72,0.23,0.8,0.05,7.09,0.65,0.2,0.38,0.05,0.05,0.05,1.05,182.208,0.0,0.0
3.15,0.65,0.94,0.31,8.93,0.34,0.3,0.34,5.78,0.35,0.7,0.93,0.05,0.05,0.05,1.54,0.0,2.392269422120168,82.31762295081968
5.4,0.51,0.54,0.32,8.41,0.74,0.87,0.02,7.67,0.04,0.37,0.03,0.05,0.05,0.05,2.25,0.0,376.76800000000003,0.0
5.71,0.75,0.69,0.29,9.76,0.93,0.75,0.65,2.9,0.24,0.8,0.78,0.05,0.05,0.05,0.51,0.0,97.6,0.0
9.56,0.69,0.93,0.08,8.11,0.98,0.69,0.55,1.86,0.19,0.05,0.36,0.05,0.05,0.05,1.52,0.0,0.0,56.172000000000004
6.56,0.38,0.43,0.9,9.55,0.74,0.66,0.07,7.74,0.01,0.5,0.77,0.05,0.05,0.05,1.66,0.0,3.9179487179487182,124.03846153846153
7.66,0.45,0.3,0.51,8.58,0.53,0.37,0.63,9.34,0.97,0.31,0.46,0.05,0.05,0.05,1.19,150.60338983050846,0.0,0.5847245409015026
10.44,0.37,0.81,0.64,2.68,0.24,0.54,0.57,3.58,0.53,0.28,0.24,0.05,0.05,0.05,1.38,286.056,0.0,0.0
8.75,0.53,0.56,0.3,6.26,0.31,0.18,0.6,8.38,0.7,0.4,0.7,0.05,0.05,0.05,2.38,22.202643171806162,0.9353436566150503,18.314498933901923
8.24,0.1,0.97,0.56,7.07,0.51,0.24,0.86,8.08,0.78,0.91,0.94,0.05,0.05,0.05,0.96,12.78841179513709,15.002652519893902,1.2047713717693835
5.37,0.91,0.89,0.88,0.81,0.82,0.81,0.25,7.47,0.74,0.55,0.45,0.05,0.05,0.05,2.82,301.794,0.0,0.0
2.62,0.73,0.11,0.72,0.47,0.77,0.8,0.07,3.03,0.08,0.92,0.75,0.05,0.05,0.05,2.16,0.0,0.0,130.29
9.35,0.01,0.28,0.04,9.42,0.88,0.04,0.94,3.49,0.1,0.92,0.02,0.05,0.05,0.05,2.81,10.914396887159532,476.27238805970137,0.0
5.87,0.65,0.01,0.57,6.12,0.37,0.37,0.42,8.9,0.36,0.25,0.27,0.05,0.05,0.05,0.57,26.481203007518793,0.0,20.518731988472627
7.89,0.9,0.63,0.07,3.97,0.16,0.03,0.13,3.34,0.31,0.31,0.71,0.05,0.05,0.05,2.53,2.570776916950257,1.000756238971515,86.01045751633986
9.56,0.78,0.29,0.73,8.3,0.75,0.75,0.61,5.64,0.79,0.26,0.64,0.05,0.05,0.05,0.28,23.86859395532195,0.0,2.636883116883117
7.94,0.42,0.14,0.46,4.06,0.24,0.09,0.09,1.76,0.4,0.29,0.72,0.05,0.05,0.05,1.06,11.278409090909092,0.5884057971014492,17.14285714285714
10.22,0.56,0.67,0.97,2.21,0.18,0.54,0.53,5.62,0.85,0.9,0.76,0.05,0.05,0.05,0.36,30.58617131062951,0.0,1.9041626331074542
3.14,0.41,0.97,0.81,8.82,0.49,0.6,0.99,1.46,0.27,0.08,0.17,0.05,0.05,0.05,2.44,152.604,0.0,0.0
9.39,0.16,0.98,0.46,2.56,0.43,0.91,0.57,0.98,0.3,0.72,0.22,0.05,0.05,0.05,0.03,1.819767441860465,0.46886446886446886,0.0
8.18,0.14,0.44,0.59,8.06,0.61,0.87,0.64,8.48,0.57,0.23,0.18,0.05,0.05,0.05,1.19,175.07011070110698,0.32924836601307195,0.0
0.86,0.24,0.99,0.12,8.72,0.1,0.46,0.63,2.37,0.24,0.83,0.47,0.05,0.05,0.05,2.56,0.0,444.71999999999997,0.0
2.8,0.96,0.62,0.84,3.96,0.37,0.48,0.1,1.87,0.59,0.59,0.41,0.05,0.05,0.05,0.72,0.0,40.94444444444444,0.6393162393162394
7.02,0.32,0.38,0.37,7.49,0.03,0.19,0.84,2.34,0.27,0.09,0.62,0.05,0.05,0.05,2.77,0.0,0.0,129.16799999999998
4.17,0.1,0.92,0.34,8.7,0.6,0.56,0.87,8.12,0.32,0.33,0.38,0.05,0.05,0.05,0.19,2.6116910229645094,8.294491525423728,2.006176652254478
1.05,0.19,0.97,0.63,3.89,0.61,0.8,0.9,2.83,0.34,0.12,0.19,0.05,0.05,0.05,2.34,48.93,0.0,0.0
1.77,0.43,0.36,0.3,8.57,0.69,0.9,0.39,9.49,0.68,0.59,0.82,0.05,0.05,0.05,0.58,0.0,1.5187341772151899,61.3842173350582
8.53,0.08,0.81,0.57,10.53,0.38,0.02,0.52,1.1,0.44,0.82,0.34,0.05,0.05,0.05,1.15,3.1086005830903787,146.2127388535032,0.0
2.71,0.53,0.83,0.91,1.21,0.81,0.07,0.87,5.74,0.14,0.8,0.63,0.05,0.05,0.05,1.76,0.0,0.0,200.90000000000003
6.36,0.84,0.84,0.02,2.39,0.05,0.99,0.83,6.25,0.94,0.78,0.83,0.05,0.05,0.05,0.13,3.50735294117647,1.3477443609022557,1.8615040953090096
4.32,0.16,0.51,0.47,7.44,0.6,0.21,0.38,0.49,0.68,0.13,0.38,0.05,0.05,0.05,1.03,88.12800000000001,0.0,0.0
8.7,0.69,0.82,0.43,4.83,0.09,0.66,0.33,9.33,0.56,0.11,0.6,0.05,0.05,0.05,1.46,0.0,0.0,270.56999999999994
2.16,0.28,0.04,0.97,8.05,0.66,0.31,0.61,1.05,0.78,0.59,0.75,0.05,0.05,0.05,1.81,24.685714285714287,0.0,2.5676064441887223
8.58,0.19,0.73,0.24,5.07,0.26,0.96,0.49,8.47,0.37,0.02,0.35,0.05,0.05,0.05,0.31,20.36795252225519,0.0,2.1144793152639094
6.51,0.36,0.64,0.26,3.57,0.02,0.59,0.94,2.61,0.37,0.8,0.55,0.05,0.05,0.05,1.62,0.0,92.87269372693726,0.39850225388977756
8.46,0.04,0.03,0.35,1.78,0.91,0.16,0.71,6.36,0.68,0.75,0.98,0.05,0.05,0.05,2.19,30.011505273250243,0.0,105.41758241758244
7.42,0.08,0.53,0.76,9.1,0.92,0.08,0.97,6.12,0.18,0.27,0.42,0.05,0.05,0.05,2.71,0.15193502150023888,0.0,311.8396946564885
4.83,0.43,0.31,0.78,9.63,0.46,0.4,0.6,5.84,0.56,0.69,0.8,0.05,0.05,0.05,1.48,2.1443974630021145,3.8853855349671256,19.532432432432433
5.09,0.63,0.8,0.82,2.51,0.48,0.29,0.77,10.28,0.65,0.64,0.09,0.05,0.05,0.05,0.77,77.368,0.0,0.0
8.09,0.11,0.5,0.42,7.85,0.98,0.84,0.56,9.94,0.71,0.66,0.77,0.05,0.05,0.05,1.94,25.955416666666665,14.805733685401735,1.2654360280076384
8.9,0.3,0.24,0.04,7.31,0.75,0.81,0.01,4.4,0.35,0.95,0.98,0.05,0.05,0.05,0.13,1.0645933014354068,7.27363184079602,2.98811544991511
6.16,0.43,0.61,0.23,5.32,0.25,0.58,0.66,4.36,0.88,0.44,0.73,0.05,0.05,0.05,1.43,174.944,0.0,0.0
